2008	1	5	20	25.46	337.68	12.96	7.44
2008	1	5	21	25.4	350.14	12.65	7.09
2008	1	5	22	25.14	286.06	12.29	6.72
2008	1	5	23	24.98	236.22	12.26	7.09
2008	1	6	0	24.28	128.53	11.9	7.09
2008	1	6	1	23.75	61.78	11.54	6.72
2008	1	6	2	23.51	0	11.18	6.73
2008	1	6	3	23.35	0	10.82	6.38
2008	1	6	4	23.23	0	10.82	6.05
2008	1	6	5	23.1	0	10.46	5.7
2008	1	6	6	22.96	0	9.78	4.73
2008	1	6	7	22.86	0	9.06	4.03
2008	1	6	8	22.79	0	8.35	2.97
2008	1	6	9	22.7	0	8.05	2.49
2008	1	6	10	22.66	0	7.7	2.15
2008	1	6	11	22.62	0	7.95	2.19
2008	1	6	12	22.42	0	9.72	5.29
2008	1	6	13	22.37	71.57	10.81	6.73
2008	1	6	14	22.6	99.16	11.57	7.13
2008	1	6	15	23.17	155.23	11.61	7.27
2008	1	6	16	24.04	239.78	11.17	6.1
2008	1	6	17	24.82	359.93	10.11	4.23
2008	1	6	18	24.86	332.34	10.18	4.03
2008	1	6	19	24.93	291.4	10.46	3.91
2008	1	6	20	24.99	271.82	10.46	4.26
2008	1	6	21	24.78	243.34	10.45	4.23
2008	1	6	22	24.47	189.05	9.78	3.96
2008	1	6	23	24.13	139.21	9.83	4.46
2008	1	7	0	23.74	93.82	9.89	4.81
2008	1	7	1	23.44	60.89	10.18	5.09
2008	1	7	2	23.3	0	9.83	5.38
2008	1	7	3	23.17	0	9.78	5.34
2008	1	7	4	23.07	0	9.75	5.28
2008	1	7	5	22.94	0	9.72	4.93
2008	1	7	6	22.83	0	9.73	4.98
2008	1	7	7	22.7	0	9.42	4.38
2008	1	7	8	22.59	0	9.26	3.97
2008	1	7	9	22.51	0	8.65	3.43
2008	1	7	10	22.43	0	8.77	3.1
2008	1	7	11	22.36	0	9	3.17
2008	1	7	12	22.13	0	9.35	5.36
2008	1	7	13	22.29	76.02	9.45	5.51
2008	1	7	14	22.83	124.97	9	4.43
2008	1	7	15	23.24	166.8	8.76	3.6
2008	1	7	16	23.58	190.83	8.31	2.76
2008	1	7	17	23.6	190.83	8.67	2.76
2008	1	7	18	23.64	185.49	8.35	2.4
2008	1	7	19	23.76	189.94	8.83	2.79
2008	1	7	20	23.82	191.72	8.76	3.13
2008	1	7	21	23.96	182.82	9.06	3.12
2008	1	7	22	23.97	175.7	9.11	2.77
2008	1	7	23	23.83	139.21	9.18	3.15
2008	1	8	0	23.54	90.26	8.91	2.97
2008	1	8	1	23.33	60.89	8.65	2.83
2008	1	8	2	23.22	0	8.09	2.77
2008	1	8	3	23.12	0	7.75	2.44
2008	1	8	4	23.03	0	7.42	1.99
2008	1	8	5	22.94	0	7.09	1.39
2008	1	8	6	22.87	0	6.61	0.6
2008	1	8	7	22.78	0	6.7	0.55
2008	1	8	8	22.7	0	6.88	0.89
2008	1	8	9	22.63	0	7.39	1.39
2008	1	8	10	22.6	0	7.64	1.9
2008	1	8	11	22.53	0	7.93	2.35
2008	1	8	12	22.07	0	9.01	5.34
2008	1	8	13	22.15	69.79	9.36	5.65
2008	1	8	14	22.48	100.05	10.08	6.01
2008	1	8	15	22.75	128.53	10.44	6.37
2008	1	8	16	22.93	149	9.78	5.44
2008	1	8	17	23.09	163.24	8.12	3.17
2008	1	8	18	23.16	168.58	7.29	2.29
2008	1	8	19	23.14	170.36	7.42	2.12
2008	1	8	20	23.12	166.8	7.42	1.82
2008	1	8	21	23.06	153.45	8.09	2.49
2008	1	8	22	22.91	132.09	8.77	2.83
2008	1	8	23	22.79	108.95	9.11	3.63
2008	1	9	0	22.61	82.25	9.03	3.57
2008	1	9	1	22.46	60.89	8.71	3.29
2008	1	9	2	22.41	0	8.29	3.19
2008	1	9	3	22.38	0	8.09	3.41
2008	1	9	4	22.36	0	7.59	2.9
2008	1	9	5	22.3	0	7.59	2.9
2008	1	9	6	22.21	0	7.41	2.49
2008	1	9	7	22.02	0	7.57	2.44
2008	1	9	8	21.91	0	8.09	2.95
2008	1	9	9	21.88	0	8.56	3.76
2008	1	9	10	21.88	0	9.03	4.23
2008	1	9	11	21.92	0	9.66	4.7
2008	1	9	12	22.07	0	9.18	4.46
2008	1	9	13	22.26	75.13	9.47	5.03
2008	1	9	14	22.82	121.41	9.42	4.62
2008	1	9	15	23.48	176.59	9.06	3.91
2008	1	9	16	24.05	242.45	8.83	3.32
2008	1	9	17	24.56	297.63	8.05	1.84
2008	1	9	18	24.94	328.78	8.4	2.12
2008	1	9	19	25.09	324.33	8.76	2.44
2008	1	9	20	25.06	277.16	8.83	2.44
2008	1	9	21	25.04	244.23	8.56	2.48
2008	1	9	22	24.92	225.54	8.31	2.27
2008	1	9	23	24.69	182.82	7.63	1.58
2008	1	10	0	24.24	113.4	7.09	0.55
2008	1	10	1	23.84	61.78	6.49	0.55
2008	1	10	2	23.6	0	6.03	0
2008	1	10	3	23.43	0	5.24	0
2008	1	10	4	23.28	0	4.74	0
2008	1	10	5	23.11	0	4.69	0
2008	1	10	6	22.92	0	5.05	0.24
2008	1	10	7	22.73	0	5.41	0.6
2008	1	10	8	22.56	0	6.16	1.69
2008	1	10	9	22.47	0	6.92	2.44
2008	1	10	10	22.41	0	7.7	3.25
2008	1	10	11	22.39	0	8.4	3.6
2008	1	10	12	22.35	0	9.34	4.89
2008	1	10	13	22.43	77.8	9.98	5.52
2008	1	10	14	23.07	137.43	10.03	5.03
2008	1	10	15	23.58	180.15	10.48	5.68
2008	1	10	16	23.92	216.64	10.59	5.44
2008	1	10	17	24.21	246.9	9.75	4.59
2008	1	10	18	24.48	264.7	9.73	3.84
2008	1	10	19	24.71	278.05	9	2.77
2008	1	10	20	24.85	285.17	8.67	2.48
2008	1	10	21	24.79	236.22	8.71	2.12
2008	1	10	22	24.65	213.97	8.67	2.44
2008	1	10	23	24.41	161.46	9.03	2.77
2008	1	11	0	23.98	102.72	8.65	2.76
2008	1	11	1	23.59	60.89	8.65	3.12
2008	1	11	2	23.38	0	8.29	3.48
2008	1	11	3	23.2	0	8.31	3.48
2008	1	11	4	23.04	0	7.59	3.12
2008	1	11	5	22.94	0	7.64	3.12
2008	1	11	6	22.82	0	7.99	3.48
2008	1	11	7	22.73	0	7.64	3.12
2008	1	11	8	22.65	0	7.64	3.12
2008	1	11	9	22.6	0	7.95	3.12
2008	1	11	10	22.58	0	7.59	3.12
2008	1	11	11	22.56	0	8.05	3.15
2008	1	11	12	22.47	0	8.4	3.96
2008	1	11	13	22.88	95.6	8.76	4.31
2008	1	11	14	23.25	155.23	9.18	4.31
2008	1	11	15	23.97	234.44	9.53	4.38
2008	1	11	16	24.72	350.14	9.06	3.55
2008	1	11	17	25.36	481.86	8.67	2.54
2008	1	11	18	26.85	664.31	8.65	1.49
2008	1	11	19	27.3	675.88	8.28	0.44
